Cod_setor,Cod_Grandes Regiġes,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,,,,,,,,,,
270250405000010,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2702504,DOIS RIACHOS,270250405,DOIS RIACHOS,27025040500,DOIS RIACHOS,2702504000,DOIS RIACHOS (todos os setores),8,0,205,860,4,2,5,3,273,1,82465,28,414,7,66381,33,183,15,84873,36,366,3,102712,5
270250405000011,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2702504,DOIS RIACHOS,270250405,DOIS RIACHOS,27025040500,DOIS RIACHOS,2702504000,DOIS RIACHOS (todos os setores),8,0,207,880,4,25,3,9,156,61,48088,3,251,31,53407,56,74,15,30311,5,276,18,57235,16
270250405000012,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2702504,DOIS RIACHOS,270250405,DOIS RIACHOS,27025040500,DOIS RIACHOS,2702504000,DOIS RIACHOS (todos os setores),8,0,113,435,3,85,4,33,305,29,96138,91,405,86,86883,38,167,46,71307,4,361,96,83805,9
270255305000001,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),1,0,419,1318,3,15,3,52,563,98,603183,4,621,86,629162,19,334,66,404163,97,534,59,538925,74
270255305000002,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),1,0,325,1139,3,5,3,28,393,82,75152,48,428,6,67001,38,230,85,73189,83,359,23,67765,96
270255305000003,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),1,0,304,982,3,23,2,55,521,54,318216,77,570,32,320166,34,322,1,330536,58,479,74,416934,1
270255305000004,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,186,688,3,7,3,3,378,16,258849,392,95,263184,7,205,7,130446,98,340,2,170516,66,
270255305000005,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,251,874,3,48,3,51,343,6,104396,4,394,99,99665,6,208,2,76583,74,345,26,79684,88
270255305000006,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,92,332,3,61,3,91,335,9,90994,95,376,87,86600,49,181,62,68734,44,336,94,75224,62
270255305000007,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,327,1113,3,4,2,92,332,33,73882,57,353,98,71022,57,194,73,60674,75,304,5,61453,4
270255305000008,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),5,0,25,79,3,16,2,31,269,2,65816,480,71,12007,14,185,4,72273,1,482,43,43946,18,
270255305000009,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,212,731,3,45,3,9,315,95,158052,1,443,59,165330,8,190,88,104198,71,420,21,133130,21
270255305000010,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,55,195,3,55,4,81,265,65,71611,75,394,89,54965,21,175,54,56416,76,373,1,46080,4
270255305000011,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,230,863,3,75,3,76,280,98,85966,85,394,5,75943,76,170,11,65312,51,362,54,69444,
270255305000012,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,295,999,3,39,3,2,367,36,181289,65,418,42,185137,47,228,64,118426,19,380,32,139342,8
270255305000013,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,154,531,3,45,4,13,500,36,372510,82,606,74,387279,42,321,57,997317,4,560,2,1606125,98
270255305000014,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,204,724,3,55,3,43,391,87,179142,35,467,5,178354,83,203,3,103167,72,381,4,125842,15
270255305000015,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),5,0,63,208,3,3,3,67,332,37,175924,91,486,95,182629,190,9,102157,9,443,78,125565,15,
270255305000016,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),5,0,175,574,3,28,3,25,401,89,77862,99,434,14,70061,79,215,9,68391,37,341,54,65270,56
270255305000017,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,231,888,3,84,4,79,343,5,100948,61,410,6,93050,34,192,3,72948,7,352,7,77316,72
270255305000018,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,266,953,3,58,3,32,426,42,571873,61,556,2,674118,93,237,44,269802,13,467,77,424174,83
270255305000019,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,214,813,3,8,4,5,356,88,101054,27,426,66,90984,64,169,35,74869,65,412,64,82064,6
270255305000020,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,144,443,3,8,2,36,430,76,120675,4,459,47,115486,83,245,1,89167,72,366,69,88814,77
270255305000021,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,217,757,3,49,3,2,254,18,63533,81,346,9,54488,39,156,4,56565,45,341,3,60552,8
270255305000022,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),1,0,180,584,3,24,2,92,436,26,696758,89,560,91,826847,21,324,96,612860,5,559,84,925440,72
270255305000023,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,78,267,3,42,2,35,387,26,144023,8,487,19,132313,63,190,41,89306,76,420,71,100539,88
270255305000024,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),5,0,79,264,3,34,2,89,480,77,535406,79,534,94,567203,45,266,64,290789,6,454,63,411208,48
270255305000025,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,237,810,3,42,3,2,266,41,77039,45,407,35,60276,33,173,62,70861,18,394,86,73809,48
270255305000026,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2702553,ESTRELA DE ALAGOAS,270255305,ESTRELA DE ALAGOAS,27025530500,ESTRELA DE ALAGOAS,2702553000,ESTRELA DE ALAGOAS (todos os setores),8,0,32,96,3,4,71,398,88,229877,92,510,56,237527,84,300,41,422046,6,565,5,649735,7,
270260305000001,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),1,0,275,913,3,32,2,39,787,22,881282,3,913,44,907400,32,487,41,628626,16,833,62,786872,67
270260305000002,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),1,0,318,1113,3,5,2,28,433,14,192686,91,531,8,184075,71,259,16,206389,72,536,46,278624,43
270260305000003,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),1,0,183,635,3,47,2,15,509,97,362218,14,579,66,371376,76,278,37,225113,26,524,63,295306,67
270260305000004,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),1,0,207,757,3,66,2,62,687,8,763943,18,737,69,782650,36,349,400465,88,607,99,540593,72,
270260305000005,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),4,0,210,733,3,49,2,87,341,99,70203,65,370,19,65528,31,192,82,61589,5,334,67,59419,53
270260305000006,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,73,255,3,49,2,92,378,3,591579,52,627,64,830420,7,211,64,278173,65,543,47,537180,88
270260305000007,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,5,32,144,4,5,3,68,242,81,78943,45,485,63,37372,92,129,92,67681,56,462,35,87754,54
270260305000008,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,417,1589,3,81,3,25,305,79,264856,83,394,78,306934,21,179,78,125301,41,334,14,181390,69
270260305000009,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),5,0,93,355,3,82,3,82,382,8,49024,71,413,95,40012,42,172,69,83386,55,455,42,91216,33
270260305000010,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,204,769,3,77,2,86,370,5,228491,65,426,5,239332,58,284,37,1649984,8,487,93,2734757,71
270260305000011,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,35,128,3,66,2,11,217,43,50943,19,330,87,39490,12,103,92,36137,76,330,67,40128,42
270260305000012,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),5,0,230,861,3,74,3,14,401,9,525408,75,553,51,640384,15,204,76,215438,26,419,96,351871,56
270260305000013,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),5,0,284,1112,3,92,4,22,398,27,123392,95,443,56,117311,74,202,84,86194,383,29,93724,5,
270260305000014,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,217,827,3,81,3,63,390,94,113991,31,432,82,108045,19,202,8,88174,94,378,6,98144,77
270260305000015,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,281,1128,4,1,3,86,377,12,620917,55,490,6,752702,19,183,18,249506,81,446,68,491393,86
270260305000016,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,231,877,3,8,3,99,298,97,97574,82,423,69,85362,96,159,84,67267,86,366,44,78546,58
270260305000017,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,62,229,3,69,2,77,384,3,23053,97,396,83,18669,46,215,63,55654,21,402,77,28322,2
270260305000018,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,159,619,3,89,4,2,320,62,66215,82,349,17,62115,32,161,85,50171,34,294,87,52189,42
270260305000019,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,241,898,3,73,3,54,197,93,50556,99,315,89,43377,12,142,72,48132,23,304,61,53433,62
270260305000020,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),5,0,69,240,3,48,2,14,303,8,66416,43,361,41,58044,84,193,73,68314,71,355,8,67795,15
270260305000021,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,218,793,3,64,3,48,367,64,44834,14,378,4,42156,93,162,47,53109,31,387,57,39400,6
270260305000022,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,158,607,3,84,3,34,226,15,130765,79,321,91,155532,76,124,32,74643,85,322,83,130049,46
270260305000023,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,193,817,4,23,4,97,296,73,61737,31,389,59,44766,31,154,48,48266,29,326,8,45918,68
270260305000024,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,322,1147,3,56,2,85,356,58,94889,95,413,2,86568,98,198,27,76238,34,360,49,80143,61
270260305000025,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),5,0,67,280,4,18,3,79,246,21,80496,2,434,11,59816,2,181,93,68185,67,405,56,61229,66
270260305000026,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),7,0,47,186,3,96,3,43,356,68,551800,18,540,77,743222,25,202,84,234662,28,414,14,393806,88
270260305000027,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),7,0,52,177,3,4,2,17,397,69,71073,440,59778,26,207,71,71304,95,410,1,57605,99,,
270260305000028,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),7,0,120,466,3,88,3,73,246,15,67735,89,399,16,48505,45,119,73,43828,29,346,76,48244,53
270260305000029,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),5,0,279,1084,3,89,3,59,396,48,873326,76,509,76,1065991,9,212,15,348983,38,433,79,618059,29
270260305000030,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),5,0,79,266,3,37,2,34,309,68,61657,6,394,6,44785,1,225,8,92126,21,394,68,94395,2
270260305000031,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),5,0,40,140,3,5,4,26,101,55,32608,92,312,46,34585,44,56,19,18930,9,260,72,35159,63
270260305000032,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),7,0,64,228,3,56,2,41,291,61929,56,358,15,51978,21,163,24,47703,1,282,76,48844,22,
270260305000033,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),5,0,105,388,3,7,5,8,263,78,78204,58,322,6,76696,15,134,29,49314,41,308,25,59653,26
270260305000034,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),4,0,96,353,3,68,4,1,340,2,109010,98,408,24,102961,25,197,91,73911,71,371,87,74189,21
270260305000035,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,23,88,3,83,3,33,243,43,29746,44,279,95,23682,79,160,11,44665,94,284,64,43940,1
270260305000036,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2702603,FEIRA GRANDE,270260305,FEIRA GRANDE,27026030500,FEIRA GRANDE,2702603000,FEIRA GRANDE (todos os setores),8,0,1,5,5,0,0,0,,,50,12500,250,0,,,,,,,,,,
270270205000001,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27013,Penedo,0,Municípios no pertencentes a estrutura de RM,2702702,FELIZ DESERTO,270270205,FELIZ DESERTO,27027020500,FELIZ DESERTO,2702702000,FELIZ DESERTO (todos os setores),1,0,460,1620,3,52,2,8,487,68,255420,29,563,65,252381,4,274,31,161873,87,461,99,185950,58
